"country","city","type","canonical","osm","current_russian","current_english","needs_russian","needs_english","translation_russian","translation_english","review_status"
"KG","osh","street","Памирская улица","way:70981285;way:70994647;way:71871429","Памирская улица","","","yes","ул. Памирская","Pamirskaya St.","accepted"
"KG","osh","street","Панфилов көчөсү","way:71185221","Панфилов көчөсү","","","yes","ул. Панфилов","Panfilov St.","accepted"
"KG","osh","street","Папанская көчөсү","way:70917951","Папанская көчөсү | Папанская улица","","","yes","ул. Папанская","Papanskaya St.","accepted"
"KG","osh","street","Папанская улица","way:70917942","Папанская улица","","","yes","ул. Папанская","Papanskaya St.","accepted"
"KG","osh","street","Пахта-Абадская улица","way:70899881","Пахта-Абадская улица","","","yes","ул. Пахта-Абадская","Pakhta-Abadskaya St.","accepted"
"KG","osh","street","переулок Гагарина","way:71142715","переулок Гагарина","","","yes","пер. Гагарина","Gagarina Ln.","accepted"
"KG","osh","street","Переулок Имана Саидова 2-й","way:70904762","Переулок Имана Саидова 2-й","","","yes","пер. Имана Саидова 2-й","Imana Saidova 2nd Ln.","accepted"
"KG","osh","street","переулок Исанова","way:167218852;way:74095883","переулок Исанова","","","yes","пер. Исанова","Isanova Ln.","accepted"
"KG","osh","street","переулок Ленинградский","way:70994643","переулок Ленинградский","","","yes","пер. Ленинградский","Leningradskiy Ln.","accepted"
"KG","osh","street","Пичугина улица","way:1359830680;way:1359830681;way:415873838;way:415873839;way:71047557;way:71047572","Пичугина улица","","","yes","ул. Пичугина","Pichugina St.","accepted"
"KG","osh","street","пр. Раззакова","way:167218970","пр. Раззакова","","","yes","пр. Раззакова","pr. Razzakova","accepted"
"KG","osh","street","Правды улица","way:70850803","Правды улица","","","yes","ул. Правды","Pravdy St.","accepted"
"KG","osh","street","Пржевальский көчөсү","way:70904782;way:70951610","Пржевальский көчөсү","","","yes","ул. Пржевальский","Przhevalskiy St.","accepted"
"KG","osh","street","Прибрежная улица","way:71054530","Прибрежная улица","","","yes","ул. Прибрежная","Pribrezhnaya St.","accepted"
"KG","osh","street","Примова Б. улица","way:70951551","Примова Б. улица","","","yes","ул. Примова Б.","Primova B. St.","accepted"
"KG","osh","street","Пролетар көчөсү","way:70904765","Пролетар көчөсү","","","yes","ул. Пролетар","Proletar St.","accepted"
"KG","osh","street","Пролетарская улица","way:70904759","Пролетарская улица","","","yes","ул. Пролетарская","Proletarskaya St.","accepted"
"KG","osh","street","Пролетарский переулок","way:70904764","Пролетарский переулок","","","yes","пер. Пролетарский","Proletarskiy Ln.","accepted"
"KG","osh","street","Прядильная улица","way:71185179","Прядильная улица","","","yes","ул. Прядильная","Pryadilnaya St.","accepted"
"KG","osh","street","Р Ражапов","way:419611069","Р Ражапов","","","yes","Р Ражапов","R Razhapov","accepted"
"KG","osh","street","Ражапов Р. улица","way:419611070","Ражапов Р. улица","","","yes","ул. Ражапов Р.","Razhapov R. St.","accepted"
"KG","osh","street","Ражапова улица","way:178839157","Ражапова улица","","","yes","ул. Ражапова","Razhapova St.","accepted"
"KG","osh","street","Ражимова улица","way:160513548","Ражимова улица","","","yes","ул. Ражимова","Razhimova St.","accepted"
"KG","osh","street","Разияхан Момунова көчөсү","way:1538965163;way:264187742;way:264187751;way:63307438;way:70949415;way:70949424","Р. Моминовой көчөсү | Разияхан Момунова көчөсү | Розияхон Моминовой көчөсү | Розияхон Моминовой улица","","","yes","ул. Р. Моминовой | ул. Разияхан Момунова | ул. Розияхон Моминовой","R. Mominovoy St. | Raziyakhan Momunova St. | Roziyakhon Mominovoy St.","accepted"
"KG","osh","street","Рахима Курбанова көчөсү","way:70949257;way:70949275","Рахима Курбанова көчөсү | Рахима Курбанова улица","","","yes","ул. Рахима Курбанова","Rakhima Kurbanova St.","accepted"
"KG","osh","street","Рашид Юнусов","way:439545468","Рашид Юнусов","","","yes","Рашид Юнусов","Rashid Yunusov","accepted"
"KG","osh","street","Рашида Юнусова","way:175843370","Рашида Юнусова","","","yes","Рашида Юнусова","Rashida Yunusova","accepted"
"KG","osh","street","Репина улица","way:160558808;way:160558809","Репина улица","","","yes","ул. Репина","Repina St.","accepted"
"KG","osh","street","Розияхон Моминова көчөсү","way:1175824533","Розияхон Моминова көчөсү | Розияхон Моминовой улица","","","yes","ул. Розияхон Моминова | ул. Розияхон Моминовой","Roziyakhon Mominova St. | Roziyakhon Mominovoy St.","accepted"
"KG","osh","street","Розияхон Моминовой көчөсү","way:1534465366;way:1534465367","Р. Моминовой көчөсү | Розияхон Моминовой көчөсү | Розияхон Моминовой улица","","","yes","ул. Р. Моминовой | ул. Розияхон Моминовой","R. Mominovoy St. | Roziyakhon Mominovoy St.","accepted"
"KG","osh","street","Рудничная улица","way:1536111429;way:71515966","Рудничная улица","","","yes","ул. Рудничная","Rudnichnaya St.","accepted"
"KG","osh","street","Сабирова К. улица","way:70850778","Сабирова К. улица","","","yes","ул. Сабирова К.","Sabirova K. St.","accepted"
"KG","osh","street","Сабирова улица","way:70850775;way:70850793;way:70850805","Сабирова улица","","","yes","ул. Сабирова","Sabirova St.","accepted"
"KG","osh","street","Сагынбек Бекелаев","way:71075791","Сагынбек Бекелаев","","","yes","Сагынбек Бекелаев","Sagynbek Bekelaev","accepted"
"KG","osh","street","Сагынбека Бекелаева улица","way:177433741;way:71075765","Сагынбека Бекелаева улица","","","yes","ул. Сагынбека Бекелаева","Sagynbeka Bekelaeva St.","accepted"
"KG","osh","street","Сагынбека Супаналиева көчөсү","way:1175824554;way:518578774","Сагынбека Супаналиева көчөсү | Сагынбека Супаналиева улица","","","yes","ул. Сагынбека Супаналиева","Sagynbeka Supanalieva St.","accepted"
"KG","osh","street","Садовый переулок","way:70904779","Садовый переулок","","","yes","пер. Садовый","Sadovyy Ln.","accepted"
"KG","osh","street","Садыка Сатыбаева көчөсү","way:70930955","Садыка Сатыбаева көчөсү | Садыка Сатыбаева улица","","","yes","ул. Садыка Сатыбаева","Sadyka Satybaeva St.","accepted"
"KG","osh","street","Саламатхан Касымовой көчөсү","way:63295540;way:70850776;way:70949256;way:71461237","Саламатхан Касымовой көчөсү | Саламатхан Касымовой улица","","","yes","ул. Саламатхан Касымовой","Salamatkhan Kasymovoy St.","accepted"
"KG","osh","street","Салиев улица","way:415873104","Салиев улица","","","yes","ул. Салиев","Saliev St.","accepted"
"KG","osh","street","Салихова улица","way:160711372","Салихова улица","","","yes","ул. Салихова","Salikhova St.","accepted"
